cmpd_id,target_id,pic50_cens,cens
CHEMBL1834657,CHEMBL1981,5.47224124748,0
CHEMBL188386,CHEMBL1981,5.0,1
CHEMBL188502,CHEMBL1981,5.0,0
CHEMBL189584,CHEMBL1981,4.30102999566,1
CHEMBL190984,CHEMBL1981,5.0,1
CHEMBL191003,CHEMBL1981,4.0,1
CHEMBL1929238,CHEMBL1981,4.52287874528,1
CHEMBL1933552,CHEMBL1981,4.52287874528,1
CHEMBL1933576,CHEMBL1981,5.0,1
CHEMBL1933582,CHEMBL1981,5.0,1
CHEMBL1934334,CHEMBL1981,6.65364702555,0
CHEMBL1934353,CHEMBL1981,6.42021640338,0
CHEMBL1934626,CHEMBL1981,4.0,1
CHEMBL1945559,CHEMBL1981,5.0,1
CHEMBL1949788,CHEMBL1981,4.30102999566,1
CHEMBL1949789,CHEMBL1981,4.30102999566,1
CHEMBL1956069,CHEMBL1981,1.61978875829,0
CHEMBL1956070,CHEMBL1981,1.14874165128,0
CHEMBL1957085,CHEMBL1981,5.0,1
CHEMBL1957190,CHEMBL1981,4.45593195565,1
CHEMBL1980995,CHEMBL1981,7.4394955848,0
CHEMBL1983268,CHEMBL1981,6.67985371389,0
CHEMBL199723,CHEMBL1981,5.44369749923,0
CHEMBL2012519,CHEMBL1981,5.0,1
CHEMBL201511,CHEMBL1981,4.79588001734,0
CHEMBL2017214,CHEMBL1981,4.39794000867,1
CHEMBL2031893,CHEMBL1981,8.0,0
CHEMBL2035810,CHEMBL1981,5.52287874528,1
CHEMBL2048912,CHEMBL1981,5.0,1
CHEMBL2063926,CHEMBL1981,,0
CHEMBL2086760,CHEMBL1981,5.38721614328,0
CHEMBL2088089,CHEMBL1981,5.30000020245,0
CHEMBL2088090,CHEMBL1981,5.49999967866,0
CHEMBL2088091,CHEMBL1981,5.10000012833,0
CHEMBL2088092,CHEMBL1981,5.40000018606,0
CHEMBL2088093,CHEMBL1981,5.10000012833,0
CHEMBL2088094,CHEMBL1981,6.19999817218,0
CHEMBL2088095,CHEMBL1981,5.59999938302,0
CHEMBL2088096,CHEMBL1981,5.49999967866,0
CHEMBL209148,CHEMBL1981,5.95860731484,0
CHEMBL214329,CHEMBL1981,6.0,0
CHEMBL2148053,CHEMBL1981,5.0,1
CHEMBL2152252,CHEMBL1981,5.44369749923,1
CHEMBL2152253,CHEMBL1981,5.44369749923,1
CHEMBL2178352,CHEMBL1981,5.0,1
CHEMBL2204532,CHEMBL1981,5.0,1
CHEMBL2206666,CHEMBL1981,5.0,1
CHEMBL221959,CHEMBL1981,5.0,1
CHEMBL225519,CHEMBL1981,5.0,1
CHEMBL2312290,CHEMBL1981,5.33254704711,0
CHEMBL2312301,CHEMBL1981,4.52287874528,1
CHEMBL2312303,CHEMBL1981,4.52287874528,1
CHEMBL2312304,CHEMBL1981,4.52287874528,1
CHEMBL2312645,CHEMBL1981,4.52287874528,0
CHEMBL2312646,CHEMBL1981,4.73002032335,0
CHEMBL2312649,CHEMBL1981,4.52287874528,0
CHEMBL2312652,CHEMBL1981,4.52287874528,0
CHEMBL2312654,CHEMBL1981,5.20901152491,0
CHEMBL23254,CHEMBL1981,5.65757731918,0
CHEMBL23327,CHEMBL1981,5.30102999566,0
CHEMBL2333163,CHEMBL1981,5.85387196432,0
CHEMBL2348417,CHEMBL1981,5.0,1
CHEMBL237570,CHEMBL1981,4.52287874528,1
CHEMBL2403108,CHEMBL1981,8.15490195999,0
CHEMBL2409778,CHEMBL1981,5.0,1
CHEMBL2436977,CHEMBL1981,5.8894102897,0
CHEMBL2436978,CHEMBL1981,6.69897000434,0
CHEMBL2441273,CHEMBL1981,6.79999813459,0
CHEMBL2443026,CHEMBL1981,8.0,1
CHEMBL2443044,CHEMBL1981,8.0,1
CHEMBL2443138,CHEMBL1981,8.0,1
CHEMBL2443139,CHEMBL1981,8.0,1
CHEMBL253881,CHEMBL1981,5.30102999566,1
CHEMBL258015,CHEMBL1981,6.0,1
CHEMBL261720,CHEMBL1981,5.0,1
CHEMBL281957,CHEMBL1981,4.0,1
CHEMBL296586,CHEMBL1981,4.0,1
CHEMBL296682,CHEMBL1981,4.09691001301,0
CHEMBL299026,CHEMBL1981,4.30102999566,1
CHEMBL299763,CHEMBL1981,4.30102999566,1
CHEMBL301018,CHEMBL1981,5.58502665203,0
CHEMBL301483,CHEMBL1981,4.30102999566,1
CHEMBL3086065,CHEMBL1981,4.30102999566,1
CHEMBL3125890,CHEMBL1981,5.0,1
CHEMBL3217993,CHEMBL1981,3.82390874094,0
CHEMBL3218000,CHEMBL1981,4.44369749923,0
CHEMBL3218001,CHEMBL1981,4.38721614328,0
CHEMBL3218002,CHEMBL1981,4.18708664336,0
CHEMBL3218854,CHEMBL1981,6.77211329539,0
CHEMBL3218855,CHEMBL1981,7.26760624018,0
CHEMBL3218856,CHEMBL1981,6.8894102897,0
CHEMBL3218857,CHEMBL1981,7.16749108729,0
CHEMBL3218858,CHEMBL1981,6.45842075605,0
CHEMBL3218859,CHEMBL1981,7.31875876262,0
CHEMBL3263640,CHEMBL1981,5.03895878305,0
CHEMBL327300,CHEMBL1981,4.0,1
CHEMBL3287898,CHEMBL1981,5.24412514433,0
CHEMBL3297762,CHEMBL1981,5.0,1
CHEMBL3298400,CHEMBL1981,5.0,1
CHEMBL3309990,CHEMBL1981,5.0,1
CHEMBL3309995,CHEMBL1981,5.0,1
CHEMBL3309997,CHEMBL1981,5.0,1
CHEMBL3309998,CHEMBL1981,5.0,1
CHEMBL3310151,CHEMBL1981,5.0,1
CHEMBL3353403,CHEMBL1981,7.67778070527,0
CHEMBL3353404,CHEMBL1981,8.04575749056,0
CHEMBL3353405,CHEMBL1981,7.45593195565,0
CHEMBL3353410,CHEMBL1981,6.04000516167,0
CHEMBL3358966,CHEMBL1981,4.0,1
CHEMBL3545311,CHEMBL1981,6.70774392864,0
CHEMBL3582427,CHEMBL1981,5.06550154876,0
CHEMBL3582439,CHEMBL1981,5.05551732785,0
CHEMBL3582441,CHEMBL1981,5.2757241304,0
CHEMBL3582442,CHEMBL1981,5.22184874962,0
CHEMBL360190,CHEMBL1981,5.35654732351,0
CHEMBL3606021,CHEMBL1981,5.0,1
CHEMBL363130,CHEMBL1981,5.61978875829,0
CHEMBL363607,CHEMBL1981,5.00877392431,0
CHEMBL3651966,CHEMBL1981,5.0,1
CHEMBL3672894,CHEMBL1981,5.74328225402,0
CHEMBL3672895,CHEMBL1981,5.7535014192,0
CHEMBL3672896,CHEMBL1981,5.41770931728,0
CHEMBL370800,CHEMBL1981,4.56863623584,0
CHEMBL373882,CHEMBL1981,5.3767507096,0
CHEMBL3741589,CHEMBL1981,5.0,1
CHEMBL3745885,CHEMBL1981,5.0,1
CHEMBL3785500,CHEMBL1981,7.18708664336,0
CHEMBL3785951,CHEMBL1981,7.03151705145,0
CHEMBL3786167,CHEMBL1981,7.44369749923,0
CHEMBL3786567,CHEMBL1981,7.0,0
CHEMBL3787112,CHEMBL1981,6.19517932128,0
CHEMBL3787614,CHEMBL1981,7.19382002602,0
CHEMBL3797480,CHEMBL1981,5.0,1
CHEMBL3798011,CHEMBL1981,6.0,1
CHEMBL3799585,CHEMBL1981,5.0,1
CHEMBL381738,CHEMBL1981,4.99567862622,0
CHEMBL3818247,CHEMBL1981,4.52287874528,1
CHEMBL386637,CHEMBL1981,5.5376020021,0
CHEMBL388978,CHEMBL1981,,0
CHEMBL398606,CHEMBL1981,4.52287874528,1
CHEMBL398610,CHEMBL1981,6.00086945871,0
CHEMBL401896,CHEMBL1981,6.0,1
CHEMBL401930,CHEMBL1981,7.13667713988,0
CHEMBL402548,CHEMBL1981,5.0,1
CHEMBL403776,CHEMBL1981,4.3767507096,1
CHEMBL408995,CHEMBL1981,8.0,1
CHEMBL410659,CHEMBL1981,7.11918640772,0
CHEMBL432738,CHEMBL1981,4.30102999566,1
CHEMBL433520,CHEMBL1981,4.30102999566,1
CHEMBL436509,CHEMBL1981,5.31875876262,0
CHEMBL443906,CHEMBL1981,5.0,1
CHEMBL445813,CHEMBL1981,5.0,1
CHEMBL447107,CHEMBL1981,5.62985715295,0
CHEMBL447317,CHEMBL1981,5.2924298239,0
CHEMBL448929,CHEMBL1981,8.15490195999,0
CHEMBL452965,CHEMBL1981,5.03151705145,0
CHEMBL45827,CHEMBL1981,4.30102999566,1
CHEMBL458997,CHEMBL1981,7.60205999133,0
CHEMBL459886,CHEMBL1981,5.0,1
CHEMBL460472,CHEMBL1981,6.0,0
CHEMBL460702,CHEMBL1981,5.69897000434,1
CHEMBL460746,CHEMBL1981,6.04575749056,0
CHEMBL461109,CHEMBL1981,5.0,1
CHEMBL461110,CHEMBL1981,5.0,1
CHEMBL461139,CHEMBL1981,5.0,1
CHEMBL461140,CHEMBL1981,5.10790539731,0
CHEMBL461991,CHEMBL1981,5.0,1
CHEMBL462160,CHEMBL1981,5.0,1
CHEMBL462161,CHEMBL1981,5.0,1
CHEMBL462162,CHEMBL1981,5.0,1
CHEMBL462338,CHEMBL1981,5.0,1
CHEMBL463054,CHEMBL1981,8.45593195565,0
CHEMBL464014,CHEMBL1981,5.0,1
CHEMBL464210,CHEMBL1981,5.0,1
CHEMBL464552,CHEMBL1981,8.7447274949,0
CHEMBL466397,CHEMBL1981,7.72124639905,0
CHEMBL47203,CHEMBL1981,4.69897000434,1
CHEMBL472946,CHEMBL1981,5.0,1
CHEMBL473250,CHEMBL1981,5.28692967414,0
CHEMBL473351,CHEMBL1981,5.0,1
CHEMBL473354,CHEMBL1981,5.0,1
CHEMBL473553,CHEMBL1981,5.0,1
CHEMBL473556,CHEMBL1981,5.0,1
CHEMBL473557,CHEMBL1981,5.0,1
CHEMBL473761,CHEMBL1981,5.66756154008,0
CHEMBL474346,CHEMBL1981,5.0,1
CHEMBL474347,CHEMBL1981,5.0,1
CHEMBL474543,CHEMBL1981,5.56863623584,0
CHEMBL474544,CHEMBL1981,5.0,1
CHEMBL475351,CHEMBL1981,5.0,1
CHEMBL475352,CHEMBL1981,5.0,1
CHEMBL483525,CHEMBL1981,8.5376020021,0
CHEMBL483526,CHEMBL1981,8.10237290871,0
CHEMBL483531,CHEMBL1981,8.25181197299,0
CHEMBL483532,CHEMBL1981,8.52287874528,0
CHEMBL488271,CHEMBL1981,5.20065945055,0
CHEMBL488646,CHEMBL1981,4.56863623584,0
CHEMBL488811,CHEMBL1981,4.35654732351,0
CHEMBL488840,CHEMBL1981,6.0,1
CHEMBL489083,CHEMBL1981,5.58502665203,0
CHEMBL490555,CHEMBL1981,5.0,1
CHEMBL491677,CHEMBL1981,5.10237290871,0
CHEMBL491686,CHEMBL1981,5.79588001734,0
CHEMBL492809,CHEMBL1981,5.43179827593,0
CHEMBL493742,CHEMBL1981,4.0,1
CHEMBL497949,CHEMBL1981,5.0,1
CHEMBL502835,CHEMBL1981,5.39794000867,1
CHEMBL504547,CHEMBL1981,5.0,1
CHEMBL505637,CHEMBL1981,5.5376020021,0
CHEMBL505830,CHEMBL1981,4.70333480974,0
CHEMBL507058,CHEMBL1981,8.0,1
CHEMBL507249,CHEMBL1981,4.52287874528,1
CHEMBL507625,CHEMBL1981,8.79588001734,0
CHEMBL507714,CHEMBL1981,8.30102999566,0
CHEMBL509032,CHEMBL1981,8.72124639905,0
CHEMBL509101,CHEMBL1981,5.30102999566,1
CHEMBL509435,CHEMBL1981,4.32790214206,0
CHEMBL512054,CHEMBL1981,8.0,1
CHEMBL512933,CHEMBL1981,5.01322826573,0
CHEMBL513703,CHEMBL1981,5.0,1
CHEMBL513897,CHEMBL1981,8.20065945055,0
CHEMBL514016,CHEMBL1981,5.0,1
CHEMBL514929,CHEMBL1981,5.0,1
CHEMBL514941,CHEMBL1981,6.20065945055,0
CHEMBL514942,CHEMBL1981,5.0,1
CHEMBL515598,CHEMBL1981,5.0,1
CHEMBL518803,CHEMBL1981,5.15801519541,0
CHEMBL519395,CHEMBL1981,8.09151498112,0
CHEMBL519982,CHEMBL1981,8.67778070527,0
CHEMBL520144,CHEMBL1981,8.88605664769,0
CHEMBL521470,CHEMBL1981,8.0268721464,0
CHEMBL522785,CHEMBL1981,6.0268721464,0
CHEMBL524266,CHEMBL1981,5.39794000867,1
CHEMBL525203,CHEMBL1981,5.0,1
CHEMBL529663,CHEMBL1981,4.36653154442,0
CHEMBL535,CHEMBL1981,5.49485002168,0
CHEMBL551064,CHEMBL1981,5.63827216398,0
CHEMBL551570,CHEMBL1981,5.45593195565,0
CHEMBL553,CHEMBL1981,4.90308998699,1
CHEMBL554,CHEMBL1981,4.76955107862,0
CHEMBL554993,CHEMBL1981,8.43179827593,0
CHEMBL556684,CHEMBL1981,8.40893539297,0
CHEMBL558708,CHEMBL1981,5.55284196866,0
CHEMBL560245,CHEMBL1981,4.51570016065,0
CHEMBL56236,CHEMBL1981,4.30102999566,1
CHEMBL563080,CHEMBL1981,4.70333480974,0
CHEMBL563257,CHEMBL1981,4.39794000867,1
CHEMBL563555,CHEMBL1981,4.39794000867,1
CHEMBL564365,CHEMBL1981,4.80687540165,0
CHEMBL564417,CHEMBL1981,7.2924298239,0
CHEMBL564829,CHEMBL1981,5.0,1
CHEMBL565612,CHEMBL1981,5.0,1
CHEMBL568922,CHEMBL1981,5.15490195999,1
CHEMBL56983,CHEMBL1981,4.30102999566,1
CHEMBL57323,CHEMBL1981,4.30102999566,1
CHEMBL57347,CHEMBL1981,4.30102999566,1
CHEMBL57366,CHEMBL1981,4.30102999566,1
CHEMBL574588,CHEMBL1981,5.0,1
CHEMBL574613,CHEMBL1981,5.0,1
CHEMBL576887,CHEMBL1981,5.15490195999,1
CHEMBL576989,CHEMBL1981,5.15490195999,1
CHEMBL578601,CHEMBL1981,5.15490195999,1
CHEMBL597754,CHEMBL1981,5.0,1
CHEMBL599224,CHEMBL1981,5.0,1
CHEMBL599428,CHEMBL1981,5.0,1
CHEMBL600795,CHEMBL1981,4.30102999566,1
CHEMBL601719,CHEMBL1981,6.99139982824,0
CHEMBL602471,CHEMBL1981,4.30102999566,1
CHEMBL602472,CHEMBL1981,4.30102999566,1
CHEMBL602890,CHEMBL1981,4.32790214206,0
CHEMBL603463,CHEMBL1981,4.61978875829,0
CHEMBL604712,CHEMBL1981,5.0,1
CHEMBL6246,CHEMBL1981,6.46852108296,0
CHEMBL66031,CHEMBL1981,4.30102999566,1
CHEMBL75680,CHEMBL1981,4.22184874962,0
CHEMBL76599,CHEMBL1981,4.30102999566,1
CHEMBL77030,CHEMBL1981,3.19382002602,0
CHEMBL939,CHEMBL1981,4.30102999566,1
CHEMBL10,CHEMBL1985,7.43097741397,0
CHEMBL1082723,CHEMBL1985,4.52287874528,1
CHEMBL1644183,CHEMBL1985,7.35654732351,0
CHEMBL1922933,CHEMBL1985,8.0,0
CHEMBL1933349,CHEMBL1985,8.18045606446,0
CHEMBL278041,CHEMBL1985,7.0959881164,0
CHEMBL3311308,CHEMBL1985,4.30000002914,1
CHEMBL480501,CHEMBL1985,7.95860731484,0
CHEMBL88486,CHEMBL1985,8.27498727466,0
CHEMBL103667,CHEMBL1991,4.69897000434,1
CHEMBL1087397,CHEMBL1991,5.69897000434,1
CHEMBL1087421,CHEMBL1991,5.0,1
CHEMBL1087650,CHEMBL1991,4.30102999566,1
CHEMBL1088633,CHEMBL1991,5.0,1
CHEMBL1089082,CHEMBL1991,4.30102999566,1
CHEMBL1090143,CHEMBL1991,5.0,1
CHEMBL1094408,CHEMBL1991,5.0,1
CHEMBL115220,CHEMBL1991,5.0,1
CHEMBL1222474,CHEMBL1991,6.22914798836,0
CHEMBL1222565,CHEMBL1991,6.49485002168,0
CHEMBL1222990,CHEMBL1991,7.25963731051,0
CHEMBL1222992,CHEMBL1991,6.72124639905,0
CHEMBL1223203,CHEMBL1991,6.69897000434,0
CHEMBL1230607,CHEMBL1991,5.0,1
CHEMBL1258913,CHEMBL1991,5.0,1
CHEMBL1270230,CHEMBL1991,5.42021640338,0
CHEMBL1270399,CHEMBL1991,8.0,1
CHEMBL1270795,CHEMBL1991,5.0,1
CHEMBL1288582,CHEMBL1991,4.52287874528,1
CHEMBL142425,CHEMBL1991,4.52287874528,1
CHEMBL1614725,CHEMBL1991,5.0,1
CHEMBL1650533,CHEMBL1991,7.0,1
CHEMBL1650545,CHEMBL1991,7.0,1
CHEMBL1650551,CHEMBL1991,7.0,1
CHEMBL1738710,CHEMBL1991,5.0,1
CHEMBL1738758,CHEMBL1991,5.0,1
CHEMBL1773329,CHEMBL1991,6.03621217265,0
CHEMBL1773334,CHEMBL1991,5.88605664769,0
CHEMBL1788116,CHEMBL1991,5.0,1
CHEMBL1807446,CHEMBL1991,5.0,1
CHEMBL189338,CHEMBL1991,5.0,1
CHEMBL1916359,CHEMBL1991,5.0,1
CHEMBL1923983,CHEMBL1991,8.04575749056,0
CHEMBL1929238,CHEMBL1991,4.52287874528,1
CHEMBL1933538,CHEMBL1991,4.52287874528,1
CHEMBL1933550,CHEMBL1991,4.52287874528,1
CHEMBL1933551,CHEMBL1991,4.52287874528,1
CHEMBL1933552,CHEMBL1991,4.52287874528,1
CHEMBL1933576,CHEMBL1991,5.0,1
CHEMBL1933582,CHEMBL1991,5.0,1
CHEMBL1938680,CHEMBL1991,4.52287874528,1
CHEMBL1956071,CHEMBL1991,5.0,1
CHEMBL1957085,CHEMBL1991,5.0,1
CHEMBL197603,CHEMBL1991,4.60205999133,1
CHEMBL1983268,CHEMBL1991,5.0,1
CHEMBL2036343,CHEMBL1991,4.46852108296,0
CHEMBL2048912,CHEMBL1991,5.0,1
CHEMBL207012,CHEMBL1991,5.13076828027,0
CHEMBL207028,CHEMBL1991,5.95860731484,0
CHEMBL2070412,CHEMBL1991,5.82390874094,0
CHEMBL2070413,CHEMBL1991,6.45593195565,0
CHEMBL2070416,CHEMBL1991,5.82390874094,0
CHEMBL207071,CHEMBL1991,5.58502665203,0
CHEMBL207987,CHEMBL1991,4.95860731484,0
CHEMBL209148,CHEMBL1991,4.30102999566,1
CHEMBL21156,CHEMBL1991,6.52287874528,0
CHEMBL2148053,CHEMBL1991,5.0,1
CHEMBL215803,CHEMBL1991,6.0,1
CHEMBL2164422,CHEMBL1991,8.10001543745,0
CHEMBL220241,CHEMBL1991,5.0,1
CHEMBL2204532,CHEMBL1991,5.09151498112,0
CHEMBL2205637,CHEMBL1991,5.0,1
CHEMBL2208034,CHEMBL1991,6.42550573171,0
CHEMBL225088,CHEMBL1991,5.0,1
CHEMBL225519,CHEMBL1991,5.0,1
CHEMBL226403,CHEMBL1991,3.69897000434,1
CHEMBL226471,CHEMBL1991,3.69897000434,1
CHEMBL2312185,CHEMBL1991,5.30102999566,1
CHEMBL2312290,CHEMBL1991,4.76295920862,0
CHEMBL2312301,CHEMBL1991,4.52287874528,1
CHEMBL2312303,CHEMBL1991,4.52287874528,1
CHEMBL2312304,CHEMBL1991,4.52287874528,1
CHEMBL2312645,CHEMBL1991,4.52287874528,0
CHEMBL2312646,CHEMBL1991,4.52287874528,0
CHEMBL2312649,CHEMBL1991,4.52287874528,0
CHEMBL2312652,CHEMBL1991,4.52287874528,0
CHEMBL2312654,CHEMBL1991,4.52287874528,0
CHEMBL2333365,CHEMBL1991,5.0,1
CHEMBL2338333,CHEMBL1991,5.39794000867,0
CHEMBL2338334,CHEMBL1991,4.82390874094,0
CHEMBL2338335,CHEMBL1991,4.82390874094,0
CHEMBL2348417,CHEMBL1991,5.0,1
CHEMBL2381116,CHEMBL1991,4.52287874528,1
CHEMBL2381601,CHEMBL1991,4.52287874528,1
CHEMBL2385543,CHEMBL1991,4.61978875829,0
CHEMBL241517,CHEMBL1991,5.0,1
CHEMBL241682,CHEMBL1991,5.0,1
CHEMBL2436977,CHEMBL1991,6.54060751224,0
CHEMBL2436978,CHEMBL1991,6.59006687667,0
CHEMBL2443026,CHEMBL1991,8.0,1
CHEMBL2443044,CHEMBL1991,8.0,1
CHEMBL2443138,CHEMBL1991,8.0,1
CHEMBL2443139,CHEMBL1991,8.0,1
CHEMBL259060,CHEMBL1991,4.95860731484,1
CHEMBL271190,CHEMBL1991,5.0,1
CHEMBL281957,CHEMBL1991,4.30102999566,0
CHEMBL3099832,CHEMBL1991,4.39794000867,1
CHEMBL3099835,CHEMBL1991,4.39794000867,1
CHEMBL3125890,CHEMBL1991,5.43179827593,0
CHEMBL3263640,CHEMBL1991,4.30102999566,1
CHEMBL3297762,CHEMBL1991,5.0,1
CHEMBL3298400,CHEMBL1991,5.0,1
CHEMBL3309990,CHEMBL1991,5.0,1
CHEMBL3309995,CHEMBL1991,5.0,1
CHEMBL3309997,CHEMBL1991,5.0,1
CHEMBL3309998,CHEMBL1991,5.0,1
CHEMBL3310151,CHEMBL1991,5.0,1
CHEMBL3314140,CHEMBL1991,4.52287874528,1
CHEMBL3356117,CHEMBL1991,4.52287874528,1
CHEMBL3360318,CHEMBL1991,4.60749650032,0
CHEMBL3426225,CHEMBL1991,6.78515615195,0
CHEMBL3606021,CHEMBL1991,5.0,1
CHEMBL373751,CHEMBL1991,,0
CHEMBL3745885,CHEMBL1991,5.0,1
CHEMBL377085,CHEMBL1991,5.65757731918,0
CHEMBL377928,CHEMBL1991,5.09691001301,0
CHEMBL379849,CHEMBL1991,4.14266750357,0
CHEMBL388978,CHEMBL1991,9.04575749056,0
CHEMBL389685,CHEMBL1991,3.20000000308,1
CHEMBL389745,CHEMBL1991,5.23657200644,0
CHEMBL392876,CHEMBL1991,3.69897000434,1
CHEMBL395157,CHEMBL1991,3.69897000434,1
CHEMBL402548,CHEMBL1991,5.0,1
CHEMBL404630,CHEMBL1991,4.69897000434,1
CHEMBL410643,CHEMBL1991,5.0,1
CHEMBL410659,CHEMBL1991,5.0,1
CHEMBL436817,CHEMBL1991,4.13667713988,0
CHEMBL454973,CHEMBL1991,7.65995268234,0
CHEMBL477817,CHEMBL1991,4.30102999566,1
CHEMBL484967,CHEMBL1991,6.90000876646,0
CHEMBL484968,CHEMBL1991,7.0,0
CHEMBL489058,CHEMBL1991,5.03763066433,0
CHEMBL493940,CHEMBL1991,7.96018944585,0
CHEMBL504547,CHEMBL1991,5.0,1
CHEMBL507249,CHEMBL1991,4.88605664769,0
CHEMBL516640,CHEMBL1991,5.0,1
CHEMBL519693,CHEMBL1991,7.0,0
CHEMBL520308,CHEMBL1991,7.82390874094,0
CHEMBL522011,CHEMBL1991,6.28399665637,0
CHEMBL551024,CHEMBL1991,7.10237290871,0
CHEMBL552265,CHEMBL1991,4.39794000867,1
CHEMBL558512,CHEMBL1991,4.39794000867,1
CHEMBL561066,CHEMBL1991,4.39794000867,1
CHEMBL563560,CHEMBL1991,4.39794000867,1
CHEMBL564829,CHEMBL1991,5.0,1
CHEMBL568922,CHEMBL1991,6.92081875395,0
CHEMBL574588,CHEMBL1991,5.0,1
CHEMBL574613,CHEMBL1991,5.0,1
CHEMBL574646,CHEMBL1991,5.95860731484,0
CHEMBL576887,CHEMBL1991,6.55284196866,0
CHEMBL576989,CHEMBL1991,6.24412514433,0
CHEMBL578601,CHEMBL1991,7.38721614328,0
CHEMBL597754,CHEMBL1991,5.0,1
CHEMBL599224,CHEMBL1991,5.0,1
CHEMBL599428,CHEMBL1991,5.0,1
CHEMBL604712,CHEMBL1991,5.0,1
CHEMBL606245,CHEMBL1991,6.0,0
CHEMBL101907,CHEMBL1994,5.0,1
CHEMBL101914,CHEMBL1994,6.45099673797,0
CHEMBL102403,CHEMBL1994,5.7980569366,0
CHEMBL102541,CHEMBL1994,5.0,1
CHEMBL102720,CHEMBL1994,5.69143558644,0
CHEMBL102754,CHEMBL1994,5.86710023006,0
CHEMBL103,CHEMBL1994,7.85387196432,0
CHEMBL103092,CHEMBL1994,6.0,0
CHEMBL103232,CHEMBL1994,6.01010543628,0
CHEMBL1076438,CHEMBL1994,2.52287874528,1
CHEMBL1083754,CHEMBL1994,5.0,1
CHEMBL1084770,CHEMBL1994,5.30102999566,1
CHEMBL1089350,CHEMBL1994,5.0,1
CHEMBL1089743,CHEMBL1994,5.0,1
CHEMBL1093602,CHEMBL1994,4.70000006856,1
CHEMBL1093774,CHEMBL1994,4.70000006856,1
CHEMBL1094797,CHEMBL1994,8.0,0
CHEMBL1095097,CHEMBL1994,6.91364016933,0
CHEMBL1097751,CHEMBL1994,8.43179827593,0
CHEMBL1099083,CHEMBL1994,7.33724216832,0
CHEMBL1163598,CHEMBL1994,5.0,1
CHEMBL1214839,CHEMBL1994,7.50863830617,0
CHEMBL1215127,CHEMBL1994,7.79588001734,0
CHEMBL1215130,CHEMBL1994,7.85387196432,0
CHEMBL1215197,CHEMBL1994,8.22184874962,0
CHEMBL1215331,CHEMBL1994,8.04575749056,0
CHEMBL1215403,CHEMBL1994,7.03621217265,0
CHEMBL1215406,CHEMBL1994,7.19382002602,0
CHEMBL1215480,CHEMBL1994,7.23657200644,0
CHEMBL1215485,CHEMBL1994,7.05060999336,0
CHEMBL1215549,CHEMBL1994,7.79588001734,0
CHEMBL1215550,CHEMBL1994,7.28399665637,0
CHEMBL1215552,CHEMBL1994,8.04575749056,0
CHEMBL1215620,CHEMBL1994,7.26760624018,0
CHEMBL1215621,CHEMBL1994,6.91009488856,0
CHEMBL1215622,CHEMBL1994,7.19382002602,0
CHEMBL1215623,CHEMBL1994,7.28399665637,0
CHEMBL1215627,CHEMBL1994,7.58502665203,0
CHEMBL1254079,CHEMBL1994,6.22914798836,0
CHEMBL1256102,CHEMBL1994,,0
CHEMBL1256103,CHEMBL1994,,0
CHEMBL1256104,CHEMBL1994,,0
CHEMBL1256105,CHEMBL1994,,0
CHEMBL1257167,CHEMBL1994,5.28899970564,0
CHEMBL1257168,CHEMBL1994,,0
CHEMBL1257221,CHEMBL1994,6.0,1
CHEMBL1257222,CHEMBL1994,6.0,1
CHEMBL1257284,CHEMBL1994,,0
CHEMBL1257342,CHEMBL1994,6.0,1
CHEMBL1257343,CHEMBL1994,6.0,1
CHEMBL1257453,CHEMBL1994,6.0,1
CHEMBL1257454,CHEMBL1994,6.0,1
CHEMBL1257572,CHEMBL1994,6.0,1
CHEMBL1258783,CHEMBL1994,,0
CHEMBL1258901,CHEMBL1994,5.41899979872,0
CHEMBL1258902,CHEMBL1994,,0
CHEMBL1276308,CHEMBL1994,6.22914798836,0
CHEMBL131,CHEMBL1994,7.35654732351,0
CHEMBL131681,CHEMBL1994,5.56863623584,0
CHEMBL131855,CHEMBL1994,5.69897000434,0
CHEMBL132889,CHEMBL1994,5.67778070527,0
CHEMBL134260,CHEMBL1994,6.0,0
CHEMBL136322,CHEMBL1994,5.62543493928,0
CHEMBL138059,CHEMBL1994,5.0,1
CHEMBL1393,CHEMBL1994,8.79588001734,0
CHEMBL139749,CHEMBL1994,5.85823676972,0
CHEMBL161892,CHEMBL1994,5.0,1
CHEMBL165803,CHEMBL1994,5.0,1
CHEMBL185265,CHEMBL1994,6.92081875395,0
CHEMBL190109,CHEMBL1994,6.0,0
CHEMBL190225,CHEMBL1994,6.16115090926,0
CHEMBL1908373,CHEMBL1994,6.32790214206,0
CHEMBL1928869,CHEMBL1994,5.69897000434,0
CHEMBL1928872,CHEMBL1994,6.2924298239,0
CHEMBL1928874,CHEMBL1994,6.22184874962,0
CHEMBL1928875,CHEMBL1994,6.50863830617,0
CHEMBL1928876,CHEMBL1994,6.56863623584,0
CHEMBL1928877,CHEMBL1994,7.44369749923,0
CHEMBL1928878,CHEMBL1994,7.16115090926,0
CHEMBL1928881,CHEMBL1994,5.2757241304,0
CHEMBL1928882,CHEMBL1994,5.95860731484,0
CHEMBL1929036,CHEMBL1994,7.09691001301,0
CHEMBL1929039,CHEMBL1994,7.38721614328,0
CHEMBL1929040,CHEMBL1994,7.11918640772,0
CHEMBL1929041,CHEMBL1994,7.92081875395,0
